x,y,especie,date,precision
13.149456,49.211864,"Prenanthes purpurea",2024-07-20,5
12.908996,50.370358,"Prenanthes purpurea",2024-07-20,NA
6.944295,48.052227,"Prenanthes purpurea",2024-07-19,5
8.140699,47.866142,"Prenanthes purpurea",2024-07-23,126
10.243762,47.411908,"Prenanthes purpurea",2024-07-24,5
13.35052,47.742698,"Prenanthes purpurea",2024-07-27,4
11.221892,47.023253,"Prenanthes purpurea",2024-07-28,NA
8.229757,48.12591,"Prenanthes purpurea",2024-07-07,4
7.109617,47.942322,"Prenanthes purpurea",2024-07-09,NA
7.794492,49.147779,"Prenanthes purpurea",2024-07-24,3
14.51335,49.346353,"Prenanthes purpurea",2024-07-25,5
14.276105,46.487551,"Prenanthes purpurea",2024-07-18,6
12.812667,49.017203,"Prenanthes purpurea",2024-07-25,34
8.332806,48.484573,"Prenanthes purpurea",2024-07-24,3
10.275749,47.126306,"Prenanthes purpurea",2024-07-23,1
13.249531,50.177361,"Prenanthes purpurea",2024-07-24,NA
14.20699,45.298603,"Prenanthes purpurea",2024-07-23,4
7.035331,47.951575,"Prenanthes purpurea",2024-07-24,NA
6.068974,46.426373,"Prenanthes purpurea",2024-07-23,NA
7.937843,47.842817,"Prenanthes purpurea",2024-07-29,3
8.497133,46.007088,"Prenanthes purpurea",2024-07-22,15
13.778031,47.634648,"Prenanthes purpurea",2024-07-30,4
14.355894,50.805674,"Prenanthes purpurea",2024-07-23,4
1.465257,42.542988,"Prenanthes purpurea",2024-07-27,2
7.925319,46.580537,"Prenanthes purpurea",2024-07-13,NA
7.783473,47.795095,"Prenanthes purpurea",2024-07-24,NA
8.226544,48.209259,"Prenanthes purpurea",2024-07-15,5
13.156471,49.099517,"Prenanthes purpurea",2024-07-15,12
8.177824,48.12215,"Prenanthes purpurea",2024-07-24,4
6.846624,47.951689,"Prenanthes purpurea",2024-07-24,5
6.473103,45.47995,"Prenanthes purpurea",2024-07-26,5
9.651795,47.62655,"Prenanthes purpurea",2024-07-19,5
7.422509,48.418935,"Prenanthes purpurea",2024-07-19,12
12.183597,47.459281,"Prenanthes purpurea",2024-07-24,3
6.789458,47.778922,"Prenanthes purpurea",2024-07-22,35
15.189245,50.854553,"Prenanthes purpurea",2024-07-19,20
13.975347,46.304012,"Prenanthes purpurea",2024-07-24,5
6.975733,46.072303,"Prenanthes purpurea",2024-07-16,4
12.171721,47.204834,"Prenanthes purpurea",2024-07-18,4
9.868699,47.196323,"Prenanthes purpurea",2024-07-28,NA
8.231778,48.5724,"Prenanthes purpurea",2024-07-31,5
14.573232,47.53653,"Prenanthes purpurea",2024-07-25,5
14.280275,46.489141,"Prenanthes purpurea",2024-07-30,19
7.018428,47.982178,"Prenanthes purpurea",2024-07-27,9
12.589125,46.268555,"Prenanthes purpurea",2024-07-23,5
7.90033,46.521035,"Prenanthes purpurea",2024-07-29,17
10.822293,47.342586,"Prenanthes purpurea",2024-07-20,31
10.250942,47.394251,"Prenanthes purpurea",2024-07-12,20
14.083047,50.930718,"Prenanthes purpurea",2024-07-12,NA
16.281265,50.663349,"Prenanthes purpurea",2024-07-23,NA
9.781686,45.911838,"Prenanthes purpurea",2024-07-18,11
15.955373,47.838625,"Prenanthes purpurea",2024-07-24,79
15.765304,47.234437,"Prenanthes purpurea",2024-07-24,NA
13.616517,47.294483,"Prenanthes purpurea",2024-07-19,4
10.294979,45.729726,"Prenanthes purpurea",2024-07-13,NA
12.978132,48.934255,"Prenanthes purpurea",2024-07-08,3
6.102511,46.44823,"Prenanthes purpurea",2024-07-28,4
14.824326,47.762047,"Prenanthes purpurea",2024-07-30,7
9.996014,44.415609,"Prenanthes purpurea",2024-07-28,1554
15.578705,47.27175,"Prenanthes purpurea",2024-07-05,16
11.509613,47.511213,"Prenanthes purpurea",2024-07-20,4
15.751265,50.783083,"Prenanthes purpurea",2024-07-13,98
15.760503,50.772143,"Prenanthes purpurea",2024-07-15,9
15.759564,50.769606,"Prenanthes purpurea",2024-07-15,12
15.751923,50.783992,"Prenanthes purpurea",2024-07-13,9
15.757715,50.756853,"Prenanthes purpurea",2024-07-06,12
20.424488,49.42707,"Prenanthes purpurea",2024-07-06,NA
13.562625,49.166019,"Prenanthes purpurea",2024-07-30,NA
12.706317,47.74685,"Prenanthes purpurea",2024-07-29,5
9.983513,47.109505,"Prenanthes purpurea",2024-07-26,NA
13.355487,46.599402,"Prenanthes purpurea",2024-07-13,1000
12.809131,47.577994,"Prenanthes purpurea",2024-07-25,NA
12.748163,46.83143,"Prenanthes purpurea",2024-07-28,81
11.251171,47.427871,"Prenanthes purpurea",2024-07-28,10
6.359706,46.696551,"Prenanthes purpurea",2024-07-23,8
12.978132,48.934255,"Prenanthes purpurea",2024-07-08,NA
9.748902,47.494135,"Prenanthes purpurea",2024-07-31,700
7.857456,49.968264,"Prenanthes purpurea",2024-07-25,NA
13.006612,47.921087,"Prenanthes purpurea",2024-07-28,10
13.475344,48.938488,"Prenanthes purpurea",2024-07-29,3
5.819837,45.55617,"Prenanthes purpurea",2024-07-28,5
9.085192,49.388962,"Prenanthes purpurea",2024-07-23,6
6.166643,45.9062,"Prenanthes purpurea",2024-07-28,NA
10.974975,47.072025,"Prenanthes purpurea",2024-07-29,13
7.900362,46.53572,"Prenanthes purpurea",2024-07-28,33
9.262475,48.404983,"Prenanthes purpurea",2024-07-28,NA
7.833686,46.786151,"Prenanthes purpurea",2024-07-29,NA
13.659102,47.153639,"Prenanthes purpurea",2024-07-28,NA
14.147561,47.564517,"Prenanthes purpurea",2024-07-29,5
6.238591,45.646828,"Prenanthes purpurea",2024-07-28,4
7.380889,46.291473,"Prenanthes purpurea",2024-07-28,12
13.525987,47.435842,"Prenanthes purpurea",2024-07-29,21
8.229804,48.125859,"Prenanthes purpurea",2024-07-07,4
0.7074,42.692179,"Prenanthes purpurea",2024-07-29,NA
7.843289,46.790031,"Prenanthes purpurea",2024-07-29,NA
13.991618,45.665667,"Prenanthes purpurea",2024-07-29,NA
5.406419,44.942664,"Prenanthes purpurea",2024-07-09,NA
11.596054,46.037913,"Prenanthes purpurea",2024-07-29,NA
12.484252,47.219316,"Prenanthes purpurea",2024-07-21,NA
14.604321,48.418667,"Prenanthes purpurea",2024-07-28,NA
9.837778,47.058769,"Prenanthes purpurea",2024-07-26,5
12.17135,47.206988,"Prenanthes purpurea",2024-07-30,20
16.360429,50.643628,"Prenanthes purpurea",2024-07-28,5
16.421469,50.446078,"Prenanthes purpurea",2024-07-29,NA
13.670556,46.47972,"Prenanthes purpurea",2024-07-23,1502
24.253488,48.181893,"Prenanthes purpurea",2024-07-12,15
24.254677,48.248414,"Prenanthes purpurea",2024-07-13,15
5.891998,45.395689,"Prenanthes purpurea",2024-07-01,4
7.016132,47.982025,"Prenanthes purpurea",2024-07-29,5
20.065571,49.127147,"Prenanthes purpurea",2024-07-30,13
16.737728,44.079283,"Prenanthes purpurea",2024-07-31,4
17.523333,43.66802,"Prenanthes purpurea",2024-07-24,4
24.151668,48.541172,"Prenanthes purpurea",2024-07-26,15
2.277805,42.40044,"Prenanthes purpurea",2024-07-24,9
10.138663,45.94479,"Prenanthes purpurea",2024-07-13,NA
10.135802,45.937316,"Prenanthes purpurea",2024-07-13,15
22.251224,49.311095,"Prenanthes purpurea",2024-07-22,32
12.981128,47.069496,"Prenanthes purpurea",2024-07-17,200
9.014309,47.131969,"Prenanthes purpurea",2024-07-14,250
12.154859,47.603748,"Prenanthes purpurea",2024-07-09,250
12.192796,47.551041,"Prenanthes purpurea",2024-07-28,250
12.135816,47.577393,"Prenanthes purpurea",2024-07-26,250
10.999374,47.554054,"Prenanthes purpurea",2024-07-29,250
7.448093,49.372356,"Prenanthes purpurea",2024-07-29,250
12.149184,47.595108,"Prenanthes purpurea",2024-07-08,250
12.17062,47.613079,"Prenanthes purpurea",2024-07-27,250
12.128727,47.546085,"Prenanthes purpurea",2024-07-13,250
7.867009,45.620667,"Prenanthes purpurea",2024-07-08,250
7.927298,45.644333,"Prenanthes purpurea",2024-07-09,250
7.926305,45.64645,"Prenanthes purpurea",2024-07-10,250
12.158604,47.531487,"Prenanthes purpurea",2024-07-16,250
7.903562,45.718639,"Prenanthes purpurea",2024-07-11,250
5.977438,44.993023,"Prenanthes purpurea",2024-07-14,2
8.18258,46.713226,"Prenanthes purpurea",2024-07-18,5
8.182614,46.713257,"Prenanthes purpurea",2024-07-18,5
3.77508,51.01983,"Prenanthes purpurea",2024-07-31,17
3.77499,51.01984,"Prenanthes purpurea",2024-07-31,14
10.13732,46.40174,"Prenanthes purpurea",2024-07-03,3535
8.40021,47.46428,"Prenanthes purpurea",2024-07-01,3535
6.81494,46.92689,"Prenanthes purpurea",2024-07-01,3535
7.53777,47.28835,"Prenanthes purpurea",2024-07-04,3535
7.79792,46.65817,"Prenanthes purpurea",2024-07-05,3535
7.40564,47.19844,"Prenanthes purpurea",2024-07-07,3535
8.46478,47.37378,"Prenanthes purpurea",2024-07-02,3535
6.29839,46.51807,"Prenanthes purpurea",2024-07-03,3535
6.29933,46.47309,"Prenanthes purpurea",2024-07-02,3535
7.14736,46.1636,"Prenanthes purpurea",2024-07-02,3535
9.43228,46.68629,"Prenanthes purpurea",2024-07-04,3535
8.40021,47.46428,"Prenanthes purpurea",2024-07-01,3535
8.40021,47.46428,"Prenanthes purpurea",2024-07-01,3535
6.36084,46.65362,"Prenanthes purpurea",2024-07-05,3535
8.46478,47.37378,"Prenanthes purpurea",2024-07-04,3535
7.21227,46.11877,"Prenanthes purpurea",2024-07-01,3535
6.42616,46.65422,"Prenanthes purpurea",2024-07-03,3535
8.46478,47.37378,"Prenanthes purpurea",2024-07-04,3535
7.66899,47.06329,"Prenanthes purpurea",2024-07-05,3535
8.91813,47.00901,"Prenanthes purpurea",2024-07-08,3535
8.46392,47.32881,"Prenanthes purpurea",2024-07-10,3535
9.05096,47.0522,"Prenanthes purpurea",2024-07-08,3535
7.40611,46.43384,"Prenanthes purpurea",2024-07-11,3535
8.26829,47.51028,"Prenanthes purpurea",2024-07-04,3535
7.53777,47.28835,"Prenanthes purpurea",2024-07-05,3535
7.53777,47.28835,"Prenanthes purpurea",2024-07-02,3535
7.73284,46.70333,"Prenanthes purpurea",2024-07-05,3535
6.36084,46.65362,"Prenanthes purpurea",2024-07-05,3535
7.73656,47.37795,"Prenanthes purpurea",2024-07-06,3535
7.79762,46.61319,"Prenanthes purpurea",2024-07-05,3535
7.93268,47.10744,"Prenanthes purpurea",2024-07-07,3535
9.42566,46.50643,"Prenanthes purpurea",2024-07-04,3535
8.46478,47.37378,"Prenanthes purpurea",2024-07-02,3535
6.29839,46.51807,"Prenanthes purpurea",2024-07-04,3535
7.53777,47.28835,"Prenanthes purpurea",2024-07-03,3535
7.47165,47.24341,"Prenanthes purpurea",2024-07-07,3535
7.47146,46.92859,"Prenanthes purpurea",2024-07-07,3535
8.19871,47.28589,"Prenanthes purpurea",2024-07-04,3535
7.79762,46.61319,"Prenanthes purpurea",2024-07-11,3535
6.74987,46.88154,"Prenanthes purpurea",2024-07-13,3535
6.36084,46.65362,"Prenanthes purpurea",2024-07-08,3535
8.46478,47.37378,"Prenanthes purpurea",2024-07-09,3535
7.79792,46.65817,"Prenanthes purpurea",2024-07-05,3535
7.47165,47.24341,"Prenanthes purpurea",2024-07-07,3535
8.98516,47.05311,"Prenanthes purpurea",2024-07-08,3535
9.05096,47.0522,"Prenanthes purpurea",2024-07-08,3535
8.46392,47.32881,"Prenanthes purpurea",2024-07-10,3535
7.53777,47.28835,"Prenanthes purpurea",2024-07-04,3535
7.80276,47.37776,"Prenanthes purpurea",2024-07-06,3535
7.53777,47.28835,"Prenanthes purpurea",2024-07-05,3535
6.36084,46.65362,"Prenanthes purpurea",2024-07-05,3535
7.66652,46.4786,"Prenanthes purpurea",2024-07-06,3535
9.42566,46.50643,"Prenanthes purpurea",2024-07-05,3535
7.73235,46.61338,"Prenanthes purpurea",2024-07-05,3535
8.98387,47.00814,"Prenanthes purpurea",2024-07-08,3535
8.46478,47.37378,"Prenanthes purpurea",2024-07-09,3535
7.47099,46.11899,"Prenanthes purpurea",2024-07-02,3535
8.91813,47.00901,"Prenanthes purpurea",2024-07-08,3535
8.32491,46.92517,"Prenanthes purpurea",2024-07-08,3535
9.02174,46.06291,"Prenanthes purpurea",2024-07-08,3535
8.97358,46.6484,"Prenanthes purpurea",2024-07-04,3535
9.3141,47.04821,"Prenanthes purpurea",2024-07-10,3535
8.98516,47.05311,"Prenanthes purpurea",2024-07-08,3535
7.79822,46.70315,"Prenanthes purpurea",2024-07-16,3535
8.13496,47.46618,"Prenanthes purpurea",2024-07-11,3535
8.46478,47.37378,"Prenanthes purpurea",2024-07-09,3535
8.65109,46.83222,"Prenanthes purpurea",2024-07-15,3535
8.53006,47.32821,"Prenanthes purpurea",2024-07-18,3535
6.55384,46.83521,"Prenanthes purpurea",2024-07-11,3535
7.79762,46.61319,"Prenanthes purpurea",2024-07-11,3535
6.36174,46.60865,"Prenanthes purpurea",2024-07-14,3535
8.98387,47.00814,"Prenanthes purpurea",2024-07-08,3535
7.86289,46.61297,"Prenanthes purpurea",2024-07-08,3535
8.53098,47.37317,"Prenanthes purpurea",2024-07-10,3535
9.57183,46.90873,"Prenanthes purpurea",2024-07-08,3535
6.42277,46.83412,"Prenanthes purpurea",2024-07-09,3535
7.08174,46.29834,"Prenanthes purpurea",2024-07-10,3535
7.67035,47.3781,"Prenanthes purpurea",2024-07-09,3535
8.58365,46.74295,"Prenanthes purpurea",2024-07-08,3535
8.39056,46.92464,"Prenanthes purpurea",2024-07-09,3535
7.14663,46.29853,"Prenanthes purpurea",2024-07-09,3535
9.44566,47.04598,"Prenanthes purpurea",2024-07-14,3535
8.19048,46.70124,"Prenanthes purpurea",2024-07-18,3535
8.78665,47.01063,"Prenanthes purpurea",2024-07-19,3535
8.12567,46.74662,"Prenanthes purpurea",2024-07-20,3535
7.80276,47.37776,"Prenanthes purpurea",2024-07-21,3535
7.53777,47.28835,"Prenanthes purpurea",2024-07-02,3535
8.18674,46.43138,"Prenanthes purpurea",2024-07-06,3535
7.47165,47.24341,"Prenanthes purpurea",2024-07-07,3535
7.34131,46.29887,"Prenanthes purpurea",2024-07-08,3535
7.73606,47.28801,"Prenanthes purpurea",2024-07-15,3535
8.53006,47.32821,"Prenanthes purpurea",2024-07-17,3535
8.65109,46.83222,"Prenanthes purpurea",2024-07-18,3535
7.73606,47.28801,"Prenanthes purpurea",2024-07-15,3535
8.53006,47.32821,"Prenanthes purpurea",2024-07-17,3535
8.53006,47.32821,"Prenanthes purpurea",2024-07-17,3535
6.36174,46.60865,"Prenanthes purpurea",2024-07-12,3535
7.86395,46.7479,"Prenanthes purpurea",2024-07-14,3535
8.65109,46.83222,"Prenanthes purpurea",2024-07-20,3535
6.36084,46.65362,"Prenanthes purpurea",2024-07-20,3535
9.51143,47.04481,"Prenanthes purpurea",2024-07-21,3535
9.51143,47.04481,"Prenanthes purpurea",2024-07-21,3535
9.57005,46.86377,"Prenanthes purpurea",2024-07-15,3535
8.65008,46.78725,"Prenanthes purpurea",2024-07-15,3535
7.73631,47.33298,"Prenanthes purpurea",2024-07-15,3535
6.68868,46.5663,"Prenanthes purpurea",2024-07-17,3535
9.37177,46.8223,"Prenanthes purpurea",2024-07-02,3535
7.01009,47.15267,"Prenanthes purpurea",2024-07-01,3535
8.46478,47.37378,"Prenanthes purpurea",2024-07-04,3535
9.62101,46.50285,"Prenanthes purpurea",2024-07-04,3535
6.94541,47.01748,"Prenanthes purpurea",2024-07-14,3535
6.95317,46.16293,"Prenanthes purpurea",2024-07-13,3535
9.42566,46.50643,"Prenanthes purpurea",2024-07-15,3535
6.36174,46.60865,"Prenanthes purpurea",2024-07-13,3535
7.93643,47.51218,"Prenanthes purpurea",2024-07-14,3535
7.86009,46.25315,"Prenanthes purpurea",2024-07-14,3535
6.36084,46.65362,"Prenanthes purpurea",2024-07-16,3535
6.10406,46.47096,"Prenanthes purpurea",2024-07-17,3535
9.43394,46.73125,"Prenanthes purpurea",2024-07-21,3535
9.43394,46.73125,"Prenanthes purpurea",2024-07-22,3535
8.46392,47.32881,"Prenanthes purpurea",2024-07-10,3535
7.73284,46.70333,"Prenanthes purpurea",2024-07-12,3535
7.72898,45.98369,"Prenanthes purpurea",2024-07-14,3535
6.82167,46.3422,"Prenanthes purpurea",2024-07-17,3535
6.36084,46.65362,"Prenanthes purpurea",2024-07-20,3535
6.36084,46.65362,"Prenanthes purpurea",2024-07-20,3535
6.36174,46.60865,"Prenanthes purpurea",2024-07-15,3535
8.53006,47.32821,"Prenanthes purpurea",2024-07-18,3535
7.67035,47.3781,"Prenanthes purpurea",2024-07-23,3535
8.46478,47.37378,"Prenanthes purpurea",2024-07-23,3535
8.38344,46.51988,"Prenanthes purpurea",2024-07-24,3535
7.60195,46.65862,"Prenanthes purpurea",2024-07-02,3535
9.44734,47.09094,"Prenanthes purpurea",2024-07-21,3535
9.43228,46.68629,"Prenanthes purpurea",2024-07-20,3535
8.98257,46.96318,"Prenanthes purpurea",2024-07-20,3535
7.21095,46.43361,"Prenanthes purpurea",2024-07-20,3535
6.62347,46.56585,"Prenanthes purpurea",2024-07-28,3535
7.73606,47.28801,"Prenanthes purpurea",2024-07-15,3535
7.53769,47.24338,"Prenanthes purpurea",2024-07-16,3535
6.36174,46.60865,"Prenanthes purpurea",2024-07-15,3535
9.43561,46.77621,"Prenanthes purpurea",2024-07-18,3535
8.65008,46.78725,"Prenanthes purpurea",2024-07-15,3535
9.48398,46.32542,"Prenanthes purpurea",2024-07-10,3535
7.87006,47.51244,"Prenanthes purpurea",2024-07-13,3535
8.60109,47.55239,"Prenanthes purpurea",2024-07-14,3535
7.86395,46.7479,"Prenanthes purpurea",2024-07-14,3535
8.46478,47.37378,"Prenanthes purpurea",2024-07-23,3535
6.23223,46.56237,"Prenanthes purpurea",2024-07-23,3535
8.40021,47.46428,"Prenanthes purpurea",2024-07-01,3535
8.98128,46.91821,"Prenanthes purpurea",2024-07-20,3535
7.47165,47.24341,"Prenanthes purpurea",2024-07-07,3535
7.99343,46.61241,"Prenanthes purpurea",2024-07-27,3535
7.01755,46.20816,"Prenanthes purpurea",2024-07-24,3535
8.25995,46.97063,"Prenanthes purpurea",2024-07-29,3535
6.16809,46.51668,"Prenanthes purpurea",2024-07-25,3535
6.29744,46.56304,"Prenanthes purpurea",2024-07-30,3535
7.08409,45.93853,"Prenanthes purpurea",2024-07-28,3535
6.56481,46.16058,"Prenanthes purpurea",2024-07-27,3535
8.53006,47.32821,"Prenanthes purpurea",2024-07-23,3535
7.66595,46.34366,"Prenanthes purpurea",2024-07-22,3535
7.66784,46.79344,"Prenanthes purpurea",2024-07-08,3535
6.42616,46.65422,"Prenanthes purpurea",2024-07-18,3535
6.42616,46.65422,"Prenanthes purpurea",2024-07-18,3535
7.66595,46.34366,"Prenanthes purpurea",2024-07-20,3535
8.53006,47.32821,"Prenanthes purpurea",2024-07-18,3535
6.10406,46.47096,"Prenanthes purpurea",2024-07-19,3535
9.51143,47.04481,"Prenanthes purpurea",2024-07-21,3535
8.64907,46.74228,"Prenanthes purpurea",2024-07-08,3535
9.4959,46.64016,"Prenanthes purpurea",2024-07-08,3535
6.427,46.60925,"Prenanthes purpurea",2024-07-10,3535
8.98516,47.05311,"Prenanthes purpurea",2024-07-08,3535
8.53006,47.32821,"Prenanthes purpurea",2024-07-18,3535
8.53747,47.68793,"Prenanthes purpurea",2024-07-18,3535
9.59346,47.44821,"Prenanthes purpurea",2024-07-19,3535
7.34106,46.4338,"Prenanthes purpurea",2024-07-25,3535
7.80554,47.78247,"Prenanthes purpurea",2024-07-25,3535
6.23223,46.56237,"Prenanthes purpurea",2024-07-26,3535
8.0587,46.61207,"Prenanthes purpurea",2024-07-27,3535
6.23223,46.56237,"Prenanthes purpurea",2024-07-28,3535
7.66784,46.79344,"Prenanthes purpurea",2024-07-15,3535
9.16803,46.60062,"Prenanthes purpurea",2024-07-13,3535
7.53777,47.28835,"Prenanthes purpurea",2024-07-16,3535
8.53006,47.32821,"Prenanthes purpurea",2024-07-18,3535
7.80276,47.37776,"Prenanthes purpurea",2024-07-06,3535
7.47146,46.92859,"Prenanthes purpurea",2024-07-07,3535
7.2069,47.3781,"Prenanthes purpurea",2024-07-08,3535
8.46478,47.37378,"Prenanthes purpurea",2024-07-23,3535
7.60318,47.0634,"Prenanthes purpurea",2024-07-05,3535
6.61869,46.88067,"Prenanthes purpurea",2024-07-07,3535
6.16809,46.51668,"Prenanthes purpurea",2024-07-25,3535
8.91073,46.7392,"Prenanthes purpurea",2024-07-30,3535
7.86325,46.65795,"Prenanthes purpurea",2024-07-29,3535
8.98387,47.00814,"Prenanthes purpurea",2024-07-08,3535
8.46478,47.37378,"Prenanthes purpurea",2024-07-09,3535
8.46478,47.37378,"Prenanthes purpurea",2024-07-10,3535
9.11815,47.09623,"Prenanthes purpurea",2024-07-25,3535
6.95276,46.2079,"Prenanthes purpurea",2024-07-27,3535
6.23223,46.56237,"Prenanthes purpurea",2024-07-25,3535
7.53582,46.20891,"Prenanthes purpurea",2024-07-26,3535
8.5962,47.32756,"Prenanthes purpurea",2024-07-25,3535
7.47109,46.29891,"Prenanthes purpurea",2024-07-23,3535
7.53777,47.28835,"Prenanthes purpurea",2024-07-05,3535
8.98387,47.00814,"Prenanthes purpurea",2024-07-08,3535
7.08174,46.29834,"Prenanthes purpurea",2024-07-29,3535
8.5273,47.1933,"Prenanthes purpurea",2024-07-31,3535
8.53006,47.32821,"Prenanthes purpurea",2024-07-23,3535
7.66595,46.34366,"Prenanthes purpurea",2024-07-23,3535
9.43894,46.86614,"Prenanthes purpurea",2024-07-16,3535
8.95216,45.88392,"Prenanthes purpurea",2024-07-21,3535
9.43228,46.68629,"Prenanthes purpurea",2024-07-24,3535
6.36084,46.65362,"Prenanthes purpurea",2024-07-08,3535
9.30005,46.64353,"Prenanthes purpurea",2024-07-01,3535
7.86289,46.61297,"Prenanthes purpurea",2024-07-08,3535
8.46392,47.32881,"Prenanthes purpurea",2024-07-10,3535
8.53006,47.32821,"Prenanthes purpurea",2024-07-23,3535
9.5772,47.0436,"Prenanthes purpurea",2024-07-29,3535
7.40586,46.83864,"Prenanthes purpurea",2024-07-30,3535
7.86325,46.65795,"Prenanthes purpurea",2024-07-29,3535
8.53006,47.32821,"Prenanthes purpurea",2024-07-23,3535
7.66595,46.34366,"Prenanthes purpurea",2024-07-23,3535
8.65109,46.83222,"Prenanthes purpurea",2024-07-11,3535
